date,name,category,value
2015-01-01,condos,condos,3
2015-01-01,Under Armour,Under Armour,3
2015-01-01,mining investments,mining investments,3
2015-01-01,restaurants,restaurants,6
2015-01-01,online media,online media,6
2015-01-01,navigation equipment,navigation equipment,4
2015-01-01,tobacco distribution,tobacco distribution,3
2015-01-01,sports apparel,sports apparel,4
2015-01-01,technology,technology,6
2015-01-01,finance,finance,32
2015-01-01,Wild Flavors GmbH,Wild Flavors GmbH,3
2015-01-01,Television,Television,3
2015-01-01,clothing,clothing,8
2015-01-01,mapping software,mapping software,2
2015-01-01,coffee makers,coffee makers,2
2015-01-01,spirits,spirits,2
2015-01-01,mobile chat service,mobile chat service,2
2015-01-01,Sears,Sears,2
2015-01-01,travel,travel,4
2015-01-01,appliances,appliances,3
2015-01-01,drugstore chain,drugstore chain,2
2015-01-01,Best Buy,Best Buy,2
2015-01-01,investment banking,investment banking,3
2015-01-01,enterprise software,enterprise software,2
2015-01-01,Twitter,Twitter,4
2015-01-01,hypermarkets,hypermarkets,2
2015-01-01,hair products,hair products,3
2015-01-01,tequila,tequila,2
2015-01-01,health IT,health IT,4
2015-01-01,financial services,financial services,6
2015-01-01,hygiene products,hygiene products,4
2015-01-01,textiles,textiles,2
2015-01-01,paper,paper,9
2015-01-01,hospitals,hospitals,8
2015-01-01,internet portal,internet portal,2
2015-01-01,outsourcing,outsourcing,3
2015-01-01,football,football,2
2015-01-01,Computer Associates,Computer Associates,2
2015-01-01,mobile phones,mobile phones,4
2015-01-01,employment agency,employment agency,2
2015-01-01,shoes,shoes,8
2015-01-01,Univision,Univision,2
2015-01-01,fast food,fast food,3
2015-01-01,natural gas distribution,natural gas distribution,3
2015-01-01,dental implants,dental implants,3
2015-01-01,Outsourcing,Outsourcing,2
2015-01-01,sporting goods,sporting goods,3
2015-01-01,duty-free,duty-free,2
2015-01-01,autoparts,autoparts,2
2015-01-01,chewing gum,chewing gum,2
2015-01-01,Subway sandwich shops,Subway sandwich shops,4
2015-01-01,record label,record label,2
2015-01-01,orange juice,orange juice,2
2015-01-01,apparel retailer,apparel retailer,5
2015-01-01,electronics components,electronics components,5
2015-01-01,art collection,art collection,4
2015-01-01,generic drugs,generic drugs,2
2015-01-01,Starbucks,Starbucks,2
2015-01-01,billboards,billboards,3
2015-01-01,drug stores,drug stores,4
2015-01-01,payroll services,payroll services,2
2015-01-01,semiconductors,semiconductors,5
2015-01-01,printing,printing,3
2015-01-01,plush toys,plush toys,2
2015-01-01,cruise ships,cruise ships,3
2015-01-01,video cameras,video cameras,2
2015-01-01,liquor,liquor,2
2015-01-01,Retailing,Retailing,2
2015-01-01,auto loans,auto loans,2
2015-01-01,trucking,trucking,2
2015-01-01,Roche Holding,Roche Holding,2
2015-01-01,pest control,pest control,4
2015-01-01,TV,TV,4
2015-01-01,movie production,movie production,2
2015-01-01,grocery stores,grocery stores,2
2015-01-01,flavorings,flavorings,2
2015-01-01,private banking,private banking,2
2015-01-01,surveillance equipment,surveillance equipment,2
2015-01-01,trading company,trading company,2
2015-01-01,sourcing,sourcing,2
2015-01-01,bakeries,bakeries,2
2015-01-01,computer services/tourism,computer services/tourism,4
2015-01-01,food products/entertainment,food products/entertainment,2
2015-01-01,investment research,investment research,2
2015-01-01,private security,private security,2
2015-01-01,bank,bank,4
2015-01-01,meat processing,meat processing,4
2015-01-01,Lululemon,Lululemon,2
2015-01-01,Slim-Fast,Slim-Fast,2
2015-01-01,hedge fund,hedge fund,4
2015-01-01,copper processing,copper processing,2
2015-01-01,Nascar,Nascar,2
2015-01-01,racing,racing,2
2015-01-01,oil trading,oil trading,5
2015-01-01,exploration,exploration,2
2015-01-01,Getty Oil,Getty Oil,2
2015-01-01,Swatch,Swatch,2
2015-01-01,minerals,minerals,8
2015-01-01,software services,software services,6
2015-01-01,energy drinks,energy drinks,3
2015-01-01,soft drinks,soft drinks,3
2015-01-01,art,art,5
2015-01-01,DirecTV,DirecTV,2
2015-01-01,prosthetics,prosthetics,2
2015-01-01,Hermes,Hermes,2
2015-01-01,fashion retailer,fashion retailer,2
2015-01-01,real estate/investments,real estate/investments,2
2015-01-01,furniture,furniture,4
2015-01-01,nutrition supplements,nutrition supplements,1
2015-01-01,drug distribution,drug distribution,2
2015-01-01,mobile telecom,mobile telecom,1
2015-01-01,New Orleans Saints,New Orleans Saints,1
2015-01-01,Airbnb,Airbnb,3
2015-01-01,car dealerships,car dealerships,1
2015-01-01,airports,airports,1
2015-01-01,Meat Processing,Meat Processing,1
2015-01-01,truck stops,truck stops,1
2015-01-01,Cirque du Soleil,Cirque du Soleil,1
2015-01-01,land,land,1
2015-01-01,seafood,seafood,1
2015-01-01,animal feed,animal feed,1
2015-01-01,home furnishings,home furnishings,1
2015-01-01,power,power,1
2015-01-01,circus,circus,1
2015-01-01,live entertainment,live entertainment,1
2015-01-01,Nordstrom department stores,Nordstrom department stores,1
2015-01-01,medical facilities,medical facilities,1
2015-01-01,flooring,flooring,1
2015-01-01,drug store chain,drug store chain,1
2015-01-01,Manufacturing,Manufacturing,2
2015-01-01,cars,cars,2
2015-01-01,department stores,department stores,1
2015-01-01,web hosting,web hosting,1
2015-01-01,online apparel retail,online apparel retail,1
2015-01-01,auto repair,auto repair,1
2015-01-01,steel smelting,steel smelting,1
2015-01-01,animation,animation,1
2015-01-01,Indianapolis Colts,Indianapolis Colts,1
2015-01-01,alcohol,alcohol,2
2015-01-01,petroleum,petroleum,1
2015-01-01,EasyJet,EasyJet,3
2015-01-01,lawsuits,lawsuits,1
2015-01-01,vaccine production,vaccine production,1
2015-01-01,antennas,antennas,1
2015-01-01,Retail,Retail,1
2015-01-01,tech startups,tech startups,3
2015-01-01,jewelry,jewelry,3
2015-01-01,Washington Redskins,Washington Redskins,1
2015-01-01,electronic trading,electronic trading,1
2015-01-01,energy services,energy services,1
2015-01-01,video games,video games,1
2015-01-01,Dolce &amp; Gabbana,Dolce &amp; Gabbana,2
2015-01-01,SAP,SAP,1
2015-01-01,electronics/chemicals/household products,electronics/chemicals/household products,1
2015-01-01,Groupon,Groupon,1
2015-01-01,TD Ameritrade,TD Ameritrade,1
2015-01-01,steel production,steel production,1
2015-01-01,Houston Rockets,Houston Rockets,1
2015-01-01,smartphone game maker,smartphone game maker,1
2015-01-01,mutual funds,mutual funds,3
2015-01-01,asset management,asset management,2
2015-01-01,TV shows,TV shows,1
2015-01-01,movies,movies,2
2015-01-01,measuring instruments,measuring instruments,1
2015-01-01,Real estate,Real estate,1
2015-01-01,online payment service,online payment service,1
2015-01-01,precious metals,precious metals,1
2015-01-01,forestry,forestry,2
2015-01-01,fisheries,fisheries,1
2015-01-01,Netscape,Netscape,1
2015-01-01,beauty products,beauty products,1
2015-01-01,investing,investing,1
2015-01-01,Urban Outfitters,Urban Outfitters,1
2015-01-01,infrared imaging systems,infrared imaging systems,1
2015-01-01,snack foods,snack foods,1
2015-01-01,solar,solar,1
2015-01-01,copper,copper,1
2015-01-01,poultry,poultry,2
2015-01-01,medical patents,medical patents,1
2015-01-01,structures,structures,1
2015-01-01,banking inheritance,banking inheritance,2
2015-01-01,automotive brakes,automotive brakes,1
2015-01-01,Columbia Sportswear,Columbia Sportswear,1
2015-01-01,shipbuilding,shipbuilding,2
2015-01-01,Xerox,Xerox,1
2015-01-01,oil services,oil services,2
2015-01-01,Ultimate Fighting Championship,Ultimate Fighting Championship,2
2015-01-01,Ford Motor,Ford Motor,1
2015-01-01,oil refining,oil refining,1
2015-01-01,Emil Frey Group,Emil Frey Group,1
2015-01-01,homebuilding,homebuilding,1
2015-01-01,salsa,salsa,1
2015-01-01,ticketing service,ticketing service,1
2015-01-01,optical components,optical components,2
2015-01-01,cable,cable,1
2015-01-01,tractors,tractors,1
2015-01-01,Snapchat,Snapchat,2
2015-01-01,electrical power equipment,electrical power equipment,2
2015-01-01,steel pipes,steel pipes,1
2015-01-01,taxis,taxis,1
2015-01-01,blinds,blinds,1
2015-01-01,Dick`s Sporting Goods,Dick`s Sporting Goods,1
2015-01-01,solar panel materials,solar panel materials,1
2015-01-01,air compressors,air compressors,1
2015-01-01,fine jewelry,fine jewelry,1
2015-01-01,hand tools,hand tools,1
2015-01-01,telecommunications,telecommunications,1
2015-01-01,Publix supermarkets,Publix supermarkets,1
2015-01-01,food retailing,food retailing,1
2015-01-01,Samsung,Samsung,1
2015-01-01,social networking website,social networking website,1
2015-01-01,Real Estate,Real Estate,1
2015-01-01,Textiles,Textiles,1
2015-01-01,toll roads,toll roads,2
2015-01-01,ethanol,ethanol,1
2015-01-01,pipes,pipes,1
2015-01-01,wastewater treatment,wastewater treatment,1
2015-01-01,dairy products,dairy products,1
2015-01-01,Plastics,Plastics,1
2015-01-01,AOL,AOL,1
2015-01-01,fashion,fashion,2
2015-01-01,Comcast,Comcast,1
2015-01-01,Monster energy drinks,Monster energy drinks,1
2015-01-01,soybean trading,soybean trading,1
2015-01-01,oilfield equipment,oilfield equipment,1
2015-01-01,timber/media,timber/media,1
2015-01-01,Chobani yogurt,Chobani yogurt,1
2015-01-01,sewage treatment,sewage treatment,2
2015-01-01,meat products,meat products,1
2015-01-01,cement firm,cement firm,1
2015-01-01,sportswear,sportswear,1
2015-01-01,leisure craft,leisure craft,1
2015-01-01,consumer electronics,consumer electronics,2
2015-01-01,Hallmark,Hallmark,1
2015-01-01,heavy equipment,heavy equipment,1
2015-01-01,storage facilities,storage facilities,1
2015-01-01,medical products,medical products,1
2015-01-01,mini motors,mini motors,1
2015-01-01,energy investments,energy investments,1
2015-01-01,online retail,online retail,1
2015-01-01,videogames,videogames,1
2015-01-01,Minecraft,Minecraft,1
2015-01-01,sports teams,sports teams,1
2015-01-01,tech,tech,1
2015-01-01,Hotels,Hotels,1
2015-01-01,telecoms/lotteries/insurance,telecoms/lotteries/insurance,1
2015-01-01,home building materials,home building materials,1
2015-01-01,footwear,footwear,1
2015-01-01,security software,security software,1
2015-01-01,diversfied,diversfied,1
2015-01-01,IT,IT,2
2015-01-01,food processing,food processing,1
2015-01-01,betting machines,betting machines,1
2015-01-01,biotechnology,biotechnology,3
2015-01-01,hearing aids,hearing aids,2
2015-01-01,educational products &amp; services,educational products &amp; services,1
2015-01-01,office real estate,office real estate,1
2015-01-01,commodities trading,commodities trading,1
2015-01-01,lasers,lasers,1
2015-01-01,Information Technology,Information Technology,1
2015-01-01,tourism,tourism,1
2015-01-01,electrical equipment,electrical equipment,1
2015-01-01,Hedge fund,Hedge fund,1
2015-01-01,Dropbox,Dropbox,1
2015-01-01,software firm,software firm,1
2015-01-01,wholesale,wholesale,1
2015-01-01,building materials,building materials,1
2015-01-01,processed milk,processed milk,2
2015-01-01,textiles/electronics,textiles/electronics,1
2015-01-01,budget airline,budget airline,1
2015-01-01,automotive systems,automotive systems,2
2015-01-01,tire manufacturing,tire manufacturing,1
2015-01-01,shipbuilding/industrial machines,shipbuilding/industrial machines,1
2015-01-01,laboratory services,laboratory services,1
2015-01-01,winter jackets,winter jackets,1
2015-01-01,refinery,refinery,4
2015-01-01,lighting installations,lighting installations,1
2015-01-01,Generic drugs,Generic drugs,1
2015-01-01,toys,toys,1
2015-01-01,staffing &amp; recruiting firm,staffing &amp; recruiting firm,1
2015-01-01,animal pharmaceuticals,animal pharmaceuticals,1
2015-01-01,photovoltaic equipment,photovoltaic equipment,1
2015-01-01,power tools,power tools,1
2015-01-01,power engineering,power engineering,1
2015-01-01,communications,communications,1
2015-01-01,petrochemicals / finance / media / electronics,petrochemicals / finance / media / electronics,1
2015-01-01,Philadelphia Eagles,Philadelphia Eagles,1
2015-01-01,broadcasting,broadcasting,1
2015-01-01,Ketel One vodka,Ketel One vodka,1
2015-01-01,chemical,chemical,1
2015-01-01,lighting,lighting,1
2015-01-01,online social network,online social network,1
2015-01-01,palm oil/real estate,palm oil/real estate,1
2015-01-01,air coolers,air coolers,1
2015-01-01,cashmere sweaters,cashmere sweaters,1
2015-01-01,auto distribution,auto distribution,1
2015-01-01,medical tests,medical tests,1
2015-01-01,robotics,robotics,1
2015-01-01,coal mine,coal mine,1
2015-01-01,film production,film production,1
2015-01-01,IT service,IT service,1
2015-01-01,conglomerate,conglomerate,2
2015-01-01,Diversified,Diversified,2
2015-01-01,scaffolding,scaffolding,1
2015-01-01,cement mixers,cement mixers,1
2015-01-01,Spanx,Spanx,1
2015-01-01,home goods retail,home goods retail,1
2015-01-01,Reebok,Reebok,1
2015-01-01,Netflix,Netflix,1
2015-01-01,Oil,Oil,1
2015-01-01,Coca-Cola,Coca-Cola,1
2015-01-01,sports team,sports team,1
2015-01-01,paper manufacturing,paper manufacturing,1
2015-01-01,cargo pumps,cargo pumps,1
2015-01-01,pharmacy,pharmacy,1
2015-01-01,stock photos,stock photos,1
2015-01-01,gas stations,gas stations,1
2015-01-01,telecom equipment,telecom equipment,1
2015-01-01,venture capital investing,venture capital investing,1
2015-01-01,paper &amp; related products,paper &amp; related products,1
2015-01-01,ship maintenance,ship maintenance,1
2015-01-01,food sweeteners,food sweeteners,1
2015-01-01,Citigroup,Citigroup,1
2015-01-01,spandex,spandex,1
2016-01-01,Microsoft,Microsoft,116
2016-01-01,Zara,Zara,73
2016-01-01,Berkshire Hathaway,Berkshire Hathaway,62
2016-01-01,telecom,telecom,166
2016-01-01,Amazon.com,Amazon.com,45
2016-01-01,Facebook,Facebook,66
2016-01-01,software,software,94
2016-01-01,Bloomberg LP,Bloomberg LP,43
2016-01-01,diversified,diversified,269
2016-01-01,L`Oreal,L`Oreal,36
2016-01-01,Google,Google,86
2016-01-01,LVMH,LVMH,34
2016-01-01,Wal-Mart,Wal-Mart,120
2016-01-01,real estate,real estate,541
2016-01-01,beer,beer,73
2016-01-01,supermarkets,supermarkets,46
2016-01-01,casinos,casinos,51
2016-01-01,hedge funds,hedge funds,158
2016-01-01,Nike,Nike,24
2016-01-01,media,media,135
2016-01-01,candy,candy,77
2016-01-01,Nutella,Nutella,22
2016-01-01,chocolates,chocolates,22
2016-01-01,H&amp;M,H&amp;M,29
2016-01-01,e-commerce,e-commerce,32
2016-01-01,Aldi,Aldi,20
2016-01-01,Trader Joe`s,Trader Joe`s,20
2016-01-01,Dell computers,Dell computers,19
2016-01-01,petrochemicals,petrochemicals,25
2016-01-01,oil &amp; gas,oil &amp; gas,55
2016-01-01,eyeglasses,eyeglasses,18
2016-01-01,BMW,BMW,33
2016-01-01,pharmaceuticals,pharmaceuticals,153
2016-01-01,automotive,automotive,18
2016-01-01,investments,investments,369
2016-01-01,banking,banking,181
2016-01-01,Apple,Apple,16
2016-01-01,Disney,Disney,16
2016-01-01,internet services,internet services,17
2016-01-01,retail,retail,149
2016-01-01,cement,cement,24
2016-01-01,sugar,sugar,16
2016-01-01,flour,flour,15
2016-01-01,software services,software services,31
2016-01-01,aviation,aviation,15
2016-01-01,fashion retail,fashion retail,56
2016-01-01,Hinduja Group,Hinduja Group,14
2016-01-01,gas,gas,17
2016-01-01,chemicals,chemicals,54
2016-01-01,drugstores,drugstores,16
2016-01-01,oil,oil,101
2016-01-01,Red Bull,Red Bull,13
2016-01-01,money management,money management,39
2016-01-01,Lego,Lego,13
2016-01-01,SM Investments Corporation,SM Investments Corporation,12
2016-01-01,construction,construction,71
2016-01-01,packaging,packaging,29
2016-01-01,steel,steel,65
2016-01-01,Heineken,Heineken,12
2016-01-01,satellite TV,satellite TV,12
2016-01-01,leveraged buyouts,leveraged buyouts,12
2016-01-01,metals,metals,35
2016-01-01,internet,internet,20
2016-01-01,brakes,brakes,11
2016-01-01,luxury goods,luxury goods,32
2016-01-01,discount brokerage,discount brokerage,16
2016-01-01,internet search,internet search,11
2016-01-01,Chanel,Chanel,22
2016-01-01,Tesla Motors,Tesla Motors,10
2016-01-01,drinks,drinks,10
2016-01-01,insurance,insurance,25
2016-01-01,newspapers,newspapers,10
2016-01-01,TV network,TV network,13
2016-01-01,energy,energy,27
2016-01-01,mining,mining,68
2016-01-01,shipping,shipping,46
2016-01-01,palm oil/shipping/real estate,palm oil/shipping/real estate,10
2016-01-01,smartphones,smartphones,10
2016-01-01,Samsung,Samsung,16
2016-01-01,banks,banks,9
2016-01-01,transport,transport,9
2016-01-01,home improvement stores,home improvement stores,12
2016-01-01,Software,Software,10
2016-01-01,home appliances,home appliances,9
2016-01-01,Estee Lauder,Estee Lauder,13
2016-01-01,biotech,biotech,12
2016-01-01,WhatsApp,WhatsApp,12
2016-01-01,vaccines,vaccines,8
2016-01-01,coal,coal,14
2016-01-01,fertilizers,fertilizers,17
2016-01-01,online games,online games,21
2016-01-01,tobacco,tobacco,19
2016-01-01,fasteners,fasteners,9
2016-01-01,gambling,gambling,11
2016-01-01,sports,sports,12
2016-01-01,fertilizer,fertilizer,15
2016-01-01,cosmetics,cosmetics,13
2016-01-01,cheese,cheese,17
2016-01-01,health care,health care,15
2016-01-01,plumbing fixtures,plumbing fixtures,7
2016-01-01,property,property,10
2016-01-01,eBay,eBay,11
2016-01-01,sensors,sensors,7
2016-01-01,copper products,copper products,7
2016-01-01,Carnival Cruises,Carnival Cruises,10
2016-01-01,commodities,commodities,18
2016-01-01,diamonds,diamonds,8
2016-01-01,advertising,advertising,11
2016-01-01,movies,movies,8
2016-01-01,record labels,record labels,6
2016-01-01,Consulting,Consulting,7
2016-01-01,private equity,private equity,52
2016-01-01,cable television,cable television,17
2016-01-01,Uber Technologies,Uber Technologies,12
2016-01-01,snacks,snacks,6
2016-01-01,beverages,beverages,35
2016-01-01,medical devices,medical devices,21
2016-01-01,Intel,Intel,6
2016-01-01,food,food,14
2016-01-01,auto parts,auto parts,24
2016-01-01,retail &amp; gas stations,retail &amp; gas stations,5
2016-01-01,finance,finance,34
2016-01-01,internet media,internet media,5
2016-01-01,smartphone screens,smartphone screens,7
2016-01-01,hotels,hotels,45
2016-01-01,Cargill,Cargill,29
2016-01-01,conglomerate,conglomerate,16
2016-01-01,footwear,footwear,7
2016-01-01,electronics,electronics,22
2016-01-01,online retail,online retail,8
2016-01-01,metalworking tools,metalworking tools,5
2016-01-01,Ralph Lauren,Ralph Lauren,5
2016-01-01,tires,tires,8
2016-01-01,pipelines,pipelines,23
2016-01-01,wind turbines,wind turbines,5
2016-01-01,optometry,optometry,5
2016-01-01,Enterprise Rent-A-Car,Enterprise Rent-A-Car,5
2016-01-01,roofing,roofing,5
2016-01-01,agribusiness,agribusiness,11
2016-01-01,shopping malls,shopping malls,8
2016-01-01,paints,paints,9
2016-01-01,self storage,self storage,7
2016-01-01,Dallas Cowboys,Dallas Cowboys,5
2016-01-01,Pontiac Land Group,Pontiac Land Group,5
2016-01-01,movie making,movie making,5
2016-01-01,Virgin,Virgin,4
2016-01-01,New Balance,New Balance,4
2016-01-01,Quicken Loans,Quicken Loans,4
2016-01-01,pizza,pizza,4
2016-01-01,sports team,sports team,4
2016-01-01,New England Patriots,New England Patriots,4
2016-01-01,autoparts,autoparts,4
2016-01-01,Amway,Amway,4
2016-01-01,security,security,5
2016-01-01,online video,online video,4
2016-01-01,flavorings,flavorings,6
2016-01-01,diamond jewelry,diamond jewelry,5
2016-01-01,palm oil,palm oil,8
2016-01-01,U-Haul,U-Haul,5
2016-01-01,oil and gas,oil and gas,5
2016-01-01,record label,record label,4
2016-01-01,Star Wars,Star Wars,4
2016-01-01,dairy,dairy,4
2016-01-01,computer hardware,computer hardware,9
2016-01-01,television,television,7
2016-01-01,food services,food services,4
2016-01-01,business software,business software,11
2016-01-01,consumer goods,consumer goods,48
2016-01-01,batteries,batteries,7
2016-01-01,autos,autos,4
2016-01-01,hospitals,hospitals,13
2016-01-01,motor vehicles,motor vehicles,4
2016-01-01,automobiles,automobiles,10
2016-01-01,internet service provider,internet service provider,4
2016-01-01,polyester,polyester,4
2016-01-01,agriculture,agriculture,12
2016-01-01,water,water,5
2016-01-01,package delivery service,package delivery service,4
2016-01-01,venture capital,venture capital,14
2016-01-01,online gambling,online gambling,8
2016-01-01,vacuums,vacuums,4
2016-01-01,pachinko parlors,pachinko parlors,4
2016-01-01,education,education,10
2016-01-01,sunglasses,sunglasses,4
2016-01-01,motorcycles,motorcycles,6
2016-01-01,machinery,machinery,4
2016-01-01,natural gas,natural gas,8
2016-01-01,temp agency,temp agency,3
2016-01-01,book distribution,book distribution,3
2016-01-01,transportation,transportation,7
2016-01-01,Campbell Soup,Campbell Soup,10
2016-01-01,pharmaceuticals/medical equipment,pharmaceuticals/medical equipment,6
2016-01-01,coffee,coffee,10
2016-01-01,sporting goods retail,sporting goods retail,3
2016-01-01,computer services,computer services,3
2016-01-01,kitchen appliances,kitchen appliances,4
2016-01-01,consumer products,consumer products,3
2016-01-01,utilities,utilities,8
2016-01-01,appliance retailer,appliance retailer,3
2016-01-01,Concessions,Concessions,3
2016-01-01,drilling,drilling,3
2016-01-01,timberland,timberland,3
2016-01-01,lumber mills,lumber mills,3
2016-01-01,blood testing,blood testing,3
2016-01-01,appliances,appliances,4
2016-01-01,manufacturing,manufacturing,24
2016-01-01,medical equipment,medical equipment,11
2016-01-01,drones,drones,5
2016-01-01,infrastructure,infrastructure,6
2016-01-01,sports retailing,sports retailing,3
2016-01-01,Subway sandwich shops,Subway sandwich shops,3
2016-01-01,Toyota dealerships,Toyota dealerships,3
2016-01-01,elevators,elevators,6
2016-01-01,escalators,escalators,6
2016-01-01,medical products,medical products,4
2016-01-01,construction equipment,construction equipment,5
2016-01-01,shoes,shoes,14
2016-01-01,Marvel comics,Marvel comics,3
2016-01-01,frozen foods,frozen foods,5
2016-01-01,Movies,Movies,3
2016-01-01,diapers,diapers,3
2016-01-01,aircraft leasing,aircraft leasing,3
2016-01-01,aluminum products,aluminum products,5
2016-01-01,dairy farms,dairy farms,3
2016-01-01,coffee makers,coffee makers,3
2016-01-01,sporting goods,sporting goods,3
2016-01-01,publishing,publishing,12
2016-01-01,soy sauce maker,soy sauce maker,3
2016-01-01,pipe manufacturing,pipe manufacturing,3
2016-01-01,energy drinks,energy drinks,5
2016-01-01,Airbnb,Airbnb,9
2016-01-01,Chick-Fil-A,Chick-Fil-A,6
2016-01-01,shopping centers,shopping centers,3
2016-01-01,spirits,spirits,5
2016-01-01,acoustic components,acoustic components,3
2016-01-01,cleaning products,cleaning products,15
2016-01-01,electronics retailer,electronics retailer,3
2016-01-01,textiles,textiles,5
2016-01-01,apparel,apparel,7
2016-01-01,Home Depot,Home Depot,5
2016-01-01,pet food,pet food,4
2016-01-01,financial information,financial information,3
2016-01-01,gambling software,gambling software,3
2016-01-01,heating equipment,heating equipment,4
2016-01-01,solar panel materials,solar panel materials,3
2016-01-01,online media,online media,6
2016-01-01,Formula One,Formula One,3
2016-01-01,Pharmacies,Pharmacies,3
2016-01-01,renewable energy,renewable energy,3
2016-01-01,Under Armour,Under Armour,3
2016-01-01,fashion,fashion,6
2016-01-01,dairy products,dairy products,3
2016-01-01,auto dealers,auto dealers,3
2016-01-01,Airlines,Airlines,3
2016-01-01,financial services,financial services,8
2016-01-01,development,development,4
2016-01-01,food distribution,food distribution,6
2016-01-01,Hedge Funds,Hedge Funds,3
2016-01-01,FedEx,FedEx,3
2016-01-01,outsourcing,outsourcing,4
2016-01-01,Baltimore Ravens,Baltimore Ravens,3
2016-01-01,computer services/telecoms,computer services/telecoms,3
2016-01-01,logistics,logistics,10
2016-01-01,mapping software,mapping software,3
2016-01-01,Dolby Laboratories,Dolby Laboratories,3
2016-01-01,restaurants,restaurants,6
2016-01-01,drug stores,drug stores,5
2016-01-01,fast food,fast food,4
2016-01-01,TV shows,TV shows,5
2016-01-01,pachinko machines,pachinko machines,3
2016-01-01,hair products,hair products,3
2016-01-01,tequila,tequila,2
2016-01-01,logistics/real estate,logistics/real estate,2
2016-01-01,airport,airport,3
2016-01-01,Starbucks,Starbucks,2
2016-01-01,food manufacturing,food manufacturing,2
2016-01-01,online payment service,online payment service,2
2016-01-01,medical technology,medical technology,8
2016-01-01,engineering,engineering,8
2016-01-01,dental products,dental products,2
2016-01-01,food products/entertainment,food products/entertainment,2
2016-01-01,minerals,minerals,8
2016-01-01,duty-free,duty-free,2
2016-01-01,kitchen,kitchen,2
2016-01-01,plumbing retailer,plumbing retailer,2
2016-01-01,animation,animation,2
2016-01-01,fashion investments,fashion investments,4
2016-01-01,travel,travel,2
2016-01-01,electronics components,electronics components,5
2016-01-01,Dole,Dole,2
2016-01-01,Palantir,Palantir,2
2016-01-01,natural gas distribution,natural gas distribution,2
2016-01-01,Gap,Gap,6
2016-01-01,Ketel One vodka,Ketel One vodka,2
2016-01-01,Univision,Univision,2
2016-01-01,semiconductors,semiconductors,5
2016-01-01,orange juice,orange juice,2
2016-01-01,IT consulting,IT consulting,2
2016-01-01,employment agency,employment agency,2
2016-01-01,payroll services,payroll services,2
2016-01-01,grocery stores,grocery stores,4
2016-01-01,bakeries,bakeries,2
2016-01-01,art collection,art collection,4
2016-01-01,pest control,pest control,4
2016-01-01,TV broadcasting,TV broadcasting,4
2016-01-01,chewing gum,chewing gum,2
2016-01-01,mining investments,mining investments,2
2016-01-01,dental implants,dental implants,3
2016-01-01,mobile phones,mobile phones,4
2016-01-01,hedge fund,hedge fund,4
2016-01-01,health IT,health IT,4
2016-01-01,LinkedIn,LinkedIn,2
2016-01-01,tobacco distribution,tobacco distribution,2
2016-01-01,paper,paper,8
2016-01-01,Retail,Retail,2
2016-01-01,ports,ports,6
2016-01-01,Best Buy,Best Buy,2
2016-01-01,investment banking,investment banking,3
2016-01-01,TV,TV,3
2016-01-01,movie production,movie production,2
2016-01-01,plush toys,plush toys,2
2016-01-01,billboards,billboards,3
2016-01-01,liquor,liquor,2
2016-01-01,Computer Associates,Computer Associates,2
2016-01-01,private banking,private banking,2
2016-01-01,auto loans,auto loans,2
2016-01-01,gas stations,gas stations,3
2016-01-01,Indianapolis Colts,Indianapolis Colts,2
2016-01-01,furniture retailing,furniture retailing,3
2016-01-01,food wholesale and retail,food wholesale and retail,2
2016-01-01,land,land,2
2016-01-01,aluminum,aluminum,7
2016-01-01,New Orleans Saints,New Orleans Saints,2
2016-01-01,airports,airports,2
2016-01-01,surveillance equipment,surveillance equipment,3
2016-01-01,Orkla,Orkla,2
2016-01-01,navigation equipment,navigation equipment,2
2016-01-01,Sears,Sears,2
2016-01-01,Construction/Real Estate,Construction/Real Estate,2
2016-01-01,Pharma,Pharma,3
2016-01-01,motors,motors,2
2016-01-01,videogames,videogames,2
2016-01-01,entertainment,entertainment,5
2016-01-01,Slim-Fast,Slim-Fast,2
2016-01-01,Diversified,Diversified,6
2016-01-01,food production,food production,2
2016-01-01,copper,copper,2
2016-01-01,Yahoo,Yahoo,3
2016-01-01,Getty Oil,Getty Oil,2
2016-01-01,DirecTV,DirecTV,2
2016-01-01,trucking,trucking,2
2016-01-01,investment research,investment research,2
2016-01-01,prosthetics,prosthetics,2
2016-01-01,Roche Holding,Roche Holding,2
2016-01-01,mutual funds,mutual funds,3
2016-01-01,Hermes,Hermes,2
2016-01-01,Balder,Balder,2
2016-01-01,Washington Redskins,Washington Redskins,2
2016-01-01,Snapchat,Snapchat,3
2016-01-01,hygiene products,hygiene products,4
2016-01-01,telecommunications,telecommunications,3
2016-01-01,cruise ships,cruise ships,3
2016-01-01,Lululemon,Lululemon,2
2016-01-01,Barilla pasta,Barilla pasta,8
2016-01-01,Nascar,Nascar,2
2016-01-01,racing,racing,2
2016-01-01,umbrellas,umbrellas,2
2016-01-01,healthcare,healthcare,5
2016-01-01,home furnishings,home furnishings,2
2016-01-01,web hosting,web hosting,2
2016-01-01,wireless networking gear,wireless networking gear,2
2016-01-01,drug distribution,drug distribution,2
2016-01-01,mobile phone retailer,mobile phone retailer,2
2016-01-01,meat processing,meat processing,4
2016-01-01,auto repair,auto repair,2
2016-01-01,real estate/investments,real estate/investments,2
2016-01-01,art,art,3
2016-01-01,airline,airline,2
